dateTime,dateTime,Flow,Flow [m^3/day]
1998-06-11,1998-06-11,842.0,2060020.3599999999
1998-06-12,1998-06-12,826.0,2020875.0799999998
1998-06-13,1998-06-13,771.0,1886313.18
1998-06-14,1998-06-14,682.0,1668567.56
1998-06-15,1998-06-15,653.0,1597616.74
1998-06-16,1998-06-16,602.0,1472841.16
1998-06-17,1998-06-17,535.0,1308920.3
1998-06-18,1998-06-18,513.0,1255095.54
1998-06-19,1998-06-19,468.0,1144999.44
1998-06-20,1998-06-20,449.0,1098514.42
1998-06-21,1998-06-21,471.0,1152339.18
1998-06-22,1998-06-22,477.0,1167018.66
1998-06-23,1998-06-23,506.0,1237969.48
1998-06-24,1998-06-24,481.0,1176804.98
1998-06-25,1998-06-25,460.0,1125426.8
1998-06-26,1998-06-26,415.0,1015330.7
1998-06-27,1998-06-27,381.0,932146.98
1998-06-28,1998-06-28,383.0,937040.14
1998-06-29,1998-06-29,395.0,966399.1
1998-06-30,1998-06-30,435.0,1064262.3
1998-07-01,1998-07-01,439.0,1074048.6199999999
1998-07-02,1998-07-02,414.0,1012884.12
1998-07-03,1998-07-03,384.0,939486.72
1998-07-04,1998-07-04,361.0,883215.38
1998-07-05,1998-07-05,330.0,807371.4
1998-07-06,1998-07-06,319.0,780459.02
1998-07-07,1998-07-07,308.0,753546.64
1998-07-08,1998-07-08,298.0,729080.84
1998-07-09,1998-07-09,272.0,665469.76
1998-07-10,1998-07-10,259.0,633664.22
1998-07-11,1998-07-11,242.0,592072.36
1998-07-12,1998-07-12,223.0,545587.34
1998-07-13,1998-07-13,208.0,508888.64
1998-07-14,1998-07-14,196.0,479529.68
1998-07-15,1998-07-15,189.0,462403.62
1998-07-16,1998-07-16,179.0,437937.82
1998-07-17,1998-07-17,171.0,418365.18
1998-07-18,1998-07-18,164.0,401239.12
1998-07-19,1998-07-19,157.0,384113.06
1998-07-20,1998-07-20,149.0,364540.42
1998-07-21,1998-07-21,140.0,342521.2
1998-07-22,1998-07-22,134.0,327841.72
1998-07-23,1998-07-23,130.0,318055.39999999997
1998-07-24,1998-07-24,125.0,305822.5
1998-07-25,1998-07-25,120.0,293589.6
1998-07-26,1998-07-26,116.0,283803.27999999997
1998-07-27,1998-07-27,112.0,274016.95999999996
1998-07-28,1998-07-28,108.0,264230.64
1998-07-29,1998-07-29,105.0,256890.9
1998-07-30,1998-07-30,107.0,261784.06
1998-07-31,1998-07-31,115.0,281356.7
1998-08-01,1998-08-01,104.0,254444.32
1998-08-02,1998-08-02,99.0,242211.41999999998
1998-08-03,1998-08-03,95.0,232425.1
1998-08-04,1998-08-04,92.0,225085.36
1998-08-05,1998-08-05,88.0,215299.03999999998
1998-08-06,1998-08-06,86.0,210405.88
1998-08-07,1998-08-07,84.0,205512.72
1998-08-08,1998-08-08,82.0,200619.56
1998-08-09,1998-08-09,79.0,193279.82
1998-08-10,1998-08-10,77.0,188386.66
1998-08-11,1998-08-11,75.0,183493.5
1998-08-12,1998-08-12,74.0,181046.91999999998
1998-08-13,1998-08-13,72.0,176153.76
1998-08-14,1998-08-14,70.0,171260.6
1998-08-15,1998-08-15,69.0,168814.02
1998-08-16,1998-08-16,68.0,166367.44
1998-08-17,1998-08-17,69.0,168814.02
1998-08-18,1998-08-18,68.0,166367.44
1998-08-19,1998-08-19,66.0,161474.28
1998-08-20,1998-08-20,65.0,159027.69999999998
1998-08-21,1998-08-21,67.0,163920.86
1998-08-22,1998-08-22,65.0,159027.69999999998
1998-08-23,1998-08-23,63.0,154134.54
1998-08-24,1998-08-24,63.0,154134.54
1998-08-25,1998-08-25,61.0,149241.38
1998-08-26,1998-08-26,60.0,146794.8
1998-08-27,1998-08-27,58.0,141901.63999999998
1998-08-28,1998-08-28,57.0,139455.06
1998-08-29,1998-08-29,55.0,134561.9
1998-08-30,1998-08-30,54.0,132115.32
1998-08-31,1998-08-31,53.0,129668.73999999999
1998-09-01,1998-09-01,52.0,127222.16
1998-09-02,1998-09-02,51.0,124775.58
1998-09-03,1998-09-03,50.0,122329.0
1998-09-04,1998-09-04,49.0,119882.42
1998-09-05,1998-09-05,48.0,117435.84
1998-09-06,1998-09-06,47.0,114989.26
1998-09-07,1998-09-07,47.0,114989.26
1998-09-08,1998-09-08,47.0,114989.26
1998-09-09,1998-09-09,45.0,110096.09999999999
1998-09-10,1998-09-10,45.0,110096.09999999999
1998-09-11,1998-09-11,45.0,110096.09999999999
1998-09-12,1998-09-12,44.0,107649.51999999999
1998-09-13,1998-09-13,44.0,107649.51999999999
1998-09-14,1998-09-14,43.0,105202.94
1998-09-15,1998-09-15,43.0,105202.94
1998-09-16,1998-09-16,42.0,102756.36
1998-09-17,1998-09-17,42.0,102756.36
1998-09-18,1998-09-18,43.0,105202.94
1998-09-19,1998-09-19,46.0,112542.68
1998-09-20,1998-09-20,45.0,110096.09999999999
1998-09-21,1998-09-21,44.0,107649.51999999999
1998-09-22,1998-09-22,43.0,105202.94
1998-09-23,1998-09-23,42.0,102756.36
1998-09-24,1998-09-24,42.0,102756.36
1998-09-25,1998-09-25,42.0,102756.36
1998-09-26,1998-09-26,43.0,105202.94
1998-09-27,1998-09-27,42.0,102756.36
1998-09-28,1998-09-28,42.0,102756.36
1998-09-29,1998-09-29,41.0,100309.78
1998-09-30,1998-09-30,41.0,100309.78
1998-10-01,1998-10-01,40.0,97863.2
1998-10-02,1998-10-02,41.0,100309.78
1998-10-03,1998-10-03,43.0,105202.94
1998-10-04,1998-10-04,43.0,105202.94
1998-10-05,1998-10-05,43.0,105202.94
1998-10-06,1998-10-06,42.0,102756.36
1998-10-07,1998-10-07,42.0,102756.36
1998-10-08,1998-10-08,42.0,102756.36
1998-10-09,1998-10-09,45.0,110096.09999999999
1998-10-10,1998-10-10,46.0,112542.68
1998-10-11,1998-10-11,44.0,107649.51999999999
1998-10-12,1998-10-12,44.0,107649.51999999999
1998-10-13,1998-10-13,49.0,119882.42
1998-10-14,1998-10-14,52.0,127222.16
1998-10-15,1998-10-15,54.0,132115.32
1998-10-16,1998-10-16,53.0,129668.73999999999
1998-10-17,1998-10-17,51.0,124775.58
1998-10-18,1998-10-18,50.0,122329.0
1998-10-19,1998-10-19,48.0,117435.84
1998-10-20,1998-10-20,46.0,112542.68
1998-10-21,1998-10-21,45.0,110096.09999999999
1998-10-22,1998-10-22,44.0,107649.51999999999
1998-10-23,1998-10-23,43.0,105202.94
1998-10-24,1998-10-24,43.0,105202.94
1998-10-25,1998-10-25,42.0,102756.36
1998-10-26,1998-10-26,42.0,102756.36
1998-10-27,1998-10-27,41.0,100309.78
1998-10-28,1998-10-28,41.0,100309.78
1998-10-29,1998-10-29,41.0,100309.78
1998-10-30,1998-10-30,41.0,100309.78
1998-10-31,1998-10-31,41.0,100309.78
1998-11-01,1998-11-01,41.0,100309.78
1998-11-02,1998-11-02,41.0,100309.78
1998-11-03,1998-11-03,41.0,100309.78
1998-11-04,1998-11-04,42.0,102756.36
1998-11-05,1998-11-05,46.0,112542.68
1998-11-06,1998-11-06,46.0,112542.68
1998-11-07,1998-11-07,45.0,110096.09999999999
1998-11-08,1998-11-08,45.0,110096.09999999999
1998-11-09,1998-11-09,44.0,107649.51999999999
1998-11-10,1998-11-10,43.0,105202.94
1998-11-11,1998-11-11,42.0,102756.36
1998-11-12,1998-11-12,43.0,105202.94
1998-11-13,1998-11-13,90.0,220192.19999999998
1998-11-14,1998-11-14,132.0,322948.56
1998-11-15,1998-11-15,134.0,327841.72
1998-11-16,1998-11-16,179.0,437937.82
1998-11-17,1998-11-17,129.0,315608.82
1998-11-18,1998-11-18,113.0,276463.54
1998-11-19,1998-11-19,103.0,251997.74
1998-11-20,1998-11-20,140.0,342521.2
1998-11-21,1998-11-21,292.0,714401.36
1998-11-22,1998-11-22,210.0,513781.8
1998-11-23,1998-11-23,168.0,411025.44
1998-11-24,1998-11-24,158.0,386559.64
1998-11-25,1998-11-25,211.0,516228.38
1998-11-26,1998-11-26,440.0,1076495.2
1998-11-27,1998-11-27,331.0,809817.98
1998-11-28,1998-11-28,255.0,623877.9
1998-11-29,1998-11-29,218.0,533354.44
1998-11-30,1998-11-30,192.0,469743.36
1998-12-01,1998-12-01,178.0,435491.24
1998-12-02,1998-12-02,170.0,415918.6
1998-12-03,1998-12-03,151.0,369433.58
1998-12-04,1998-12-04,137.0,335181.45999999996
1998-12-05,1998-12-05,128.0,313162.24
1998-12-06,1998-12-06,120.0,293589.6
1998-12-07,1998-12-07,117.0,286249.86
1998-12-08,1998-12-08,112.0,274016.95999999996
1998-12-09,1998-12-09,106.0,259337.47999999998
1998-12-10,1998-12-10,102.0,249551.16
1998-12-11,1998-12-11,102.0,249551.16
1998-12-12,1998-12-12,117.0,286249.86
1998-12-13,1998-12-13,305.0,746206.9
1998-12-14,1998-12-14,403.0,985971.74
1998-12-15,1998-12-15,316.0,773119.28
1998-12-16,1998-12-16,270.0,660576.6
1998-12-17,1998-12-17,248.0,606751.84
1998-12-18,1998-12-18,228.0,557820.24
1998-12-19,1998-12-19,180.0,440384.39999999997
1998-12-20,1998-12-20,74.0,181046.91999999998
1998-12-21,1998-12-21,45.0,110096.09999999999
1998-12-22,1998-12-22,39.0,95416.62
1998-12-23,1998-12-23,30.0,73397.4
1998-12-24,1998-12-24,45.0,110096.09999999999
1998-12-25,1998-12-25,80.0,195726.4
1998-12-26,1998-12-26,130.0,318055.39999999997
1998-12-27,1998-12-27,165.0,403685.7
1998-12-28,1998-12-28,247.0,604305.26
1998-12-29,1998-12-29,341.0,834283.78
1998-12-30,1998-12-30,646.0,1580490.68
1998-12-31,1998-12-31,530.0,1296687.4
1999-01-01,1999-01-01,430.0,1052029.4
1999-01-02,1999-01-02,350.0,856303.0
1999-01-03,1999-01-03,300.0,733974.0
1999-01-04,1999-01-04,270.0,660576.6
1999-01-05,1999-01-05,240.0,587179.2
1999-01-06,1999-01-06,230.0,562713.4
1999-01-07,1999-01-07,215.0,526014.7
1999-01-08,1999-01-08,200.0,489316.0
1999-01-09,1999-01-09,190.0,464850.2
1999-01-10,1999-01-10,181.0,442830.98
1999-01-11,1999-01-11,182.0,445277.56
1999-01-12,1999-01-12,176.0,430598.07999999996
1999-01-13,1999-01-13,168.0,411025.44
1999-01-14,1999-01-14,214.0,523568.12
1999-01-15,1999-01-15,324.0,792691.9199999999
1999-01-16,1999-01-16,300.0,733974.0
1999-01-17,1999-01-17,279.0,682595.82
1999-01-18,1999-01-18,268.0,655683.44
1999-01-19,1999-01-19,255.0,623877.9
1999-01-20,1999-01-20,237.0,579839.46
1999-01-21,1999-01-21,224.0,548033.9199999999
1999-01-22,1999-01-22,209.0,511335.22
1999-01-23,1999-01-23,196.0,479529.68
1999-01-24,1999-01-24,183.0,447724.14
1999-01-25,1999-01-25,172.0,420811.76
1999-01-26,1999-01-26,164.0,401239.12
1999-01-27,1999-01-27,156.0,381666.48
1999-01-28,1999-01-28,155.0,379219.89999999997
1999-01-29,1999-01-29,155.0,379219.89999999997
1999-01-30,1999-01-30,154.0,376773.32
1999-01-31,1999-01-31,145.0,354754.1
1999-02-01,1999-02-01,138.0,337628.04
1999-02-02,1999-02-02,137.0,335181.45999999996
1999-02-03,1999-02-03,132.0,322948.56
1999-02-04,1999-02-04,131.0,320501.98
1999-02-05,1999-02-05,126.0,308269.08
1999-02-06,1999-02-06,126.0,308269.08
1999-02-07,1999-02-07,123.0,300929.33999999997
1999-02-08,1999-02-08,117.0,286249.86
1999-02-09,1999-02-09,113.0,276463.54
1999-02-10,1999-02-10,110.0,269123.8
1999-02-11,1999-02-11,107.0,261784.06
1999-02-12,1999-02-12,105.0,256890.9
1999-02-13,1999-02-13,104.0,254444.32
1999-02-14,1999-02-14,102.0,249551.16
1999-02-15,1999-02-15,99.0,242211.41999999998
1999-02-16,1999-02-16,100.0,244658.0
1999-02-17,1999-02-17,99.0,242211.41999999998
1999-02-18,1999-02-18,98.0,239764.84
1999-02-19,1999-02-19,94.0,229978.52
1999-02-20,1999-02-20,95.0,232425.1
1999-02-21,1999-02-21,92.0,225085.36
1999-02-22,1999-02-22,95.0,232425.1
1999-02-23,1999-02-23,95.0,232425.1
1999-02-24,1999-02-24,114.0,278910.12
1999-02-25,1999-02-25,137.0,335181.45999999996
1999-02-26,1999-02-26,131.0,320501.98
1999-02-27,1999-02-27,123.0,300929.33999999997
1999-02-28,1999-02-28,134.0,327841.72
1999-03-01,1999-03-01,139.0,340074.62
1999-03-02,1999-03-02,132.0,322948.56
1999-03-03,1999-03-03,129.0,315608.82
1999-03-04,1999-03-04,122.0,298482.76
1999-03-05,1999-03-05,118.0,288696.44
1999-03-06,1999-03-06,115.0,281356.7
1999-03-07,1999-03-07,113.0,276463.54
1999-03-08,1999-03-08,111.0,271570.38
1999-03-09,1999-03-09,109.0,266677.22
1999-03-10,1999-03-10,106.0,259337.47999999998
1999-03-11,1999-03-11,104.0,254444.32
1999-03-12,1999-03-12,103.0,251997.74
1999-03-13,1999-03-13,104.0,254444.32
1999-03-14,1999-03-14,105.0,256890.9
1999-03-15,1999-03-15,107.0,261784.06
1999-03-16,1999-03-16,106.0,259337.47999999998
1999-03-17,1999-03-17,105.0,256890.9
1999-03-18,1999-03-18,106.0,259337.47999999998
1999-03-19,1999-03-19,108.0,264230.64
1999-03-20,1999-03-20,124.0,303375.92
1999-03-21,1999-03-21,151.0,369433.58
1999-03-22,1999-03-22,157.0,384113.06
1999-03-23,1999-03-23,162.0,396345.95999999996
1999-03-24,1999-03-24,169.0,413472.01999999996
1999-03-25,1999-03-25,173.0,423258.33999999997
1999-03-26,1999-03-26,178.0,435491.24
1999-03-27,1999-03-27,172.0,420811.76
1999-03-28,1999-03-28,166.0,406132.27999999997
1999-03-29,1999-03-29,163.0,398792.54
1999-03-30,1999-03-30,155.0,379219.89999999997
1999-03-31,1999-03-31,148.0,362093.83999999997
1999-04-01,1999-04-01,143.0,349860.94
1999-04-02,1999-04-02,141.0,344967.77999999997
1999-04-03,1999-04-03,140.0,342521.2
1999-04-04,1999-04-04,135.0,330288.3
1999-04-05,1999-04-05,132.0,322948.56
1999-04-06,1999-04-06,128.0,313162.24
1999-04-07,1999-04-07,128.0,313162.24
1999-04-08,1999-04-08,128.0,313162.24
1999-04-09,1999-04-09,124.0,303375.92
1999-04-10,1999-04-10,121.0,296036.18
1999-04-11,1999-04-11,120.0,293589.6
1999-04-12,1999-04-12,125.0,305822.5
1999-04-13,1999-04-13,128.0,313162.24
1999-04-14,1999-04-14,133.0,325395.14
1999-04-15,1999-04-15,142.0,347414.36
1999-04-16,1999-04-16,161.0,393899.38
1999-04-17,1999-04-17,200.0,489316.0
1999-04-18,1999-04-18,268.0,655683.44
1999-04-19,1999-04-19,313.0,765779.5399999999
1999-04-20,1999-04-20,319.0,780459.02
1999-04-21,1999-04-21,310.0,758439.7999999999
1999-04-22,1999-04-22,298.0,729080.84
1999-04-23,1999-04-23,307.0,751100.0599999999
1999-04-24,1999-04-24,368.0,900341.44
1999-04-25,1999-04-25,490.0,1198824.2
1999-04-26,1999-04-26,532.0,1301580.56
1999-04-27,1999-04-27,498.0,1218396.8399999999
1999-04-28,1999-04-28,450.0,1100961.0
1999-04-29,1999-04-29,418.0,1022670.44
1999-04-30,1999-04-30,420.0,1027563.6
1999-05-01,1999-05-01,446.0,1091174.68
1999-05-02,1999-05-02,441.0,1078941.78
1999-05-03,1999-05-03,423.0,1034903.34
1999-05-04,1999-05-04,392.0,959059.36
1999-05-05,1999-05-05,364.0,890555.12
1999-05-06,1999-05-06,358.0,875875.64
1999-05-07,1999-05-07,367.0,897894.86
1999-05-08,1999-05-08,346.0,846516.6799999999
1999-05-09,1999-05-09,327.0,800031.66
1999-05-10,1999-05-10,312.0,763332.96
1999-05-11,1999-05-11,302.0,738867.16
1999-05-12,1999-05-12,301.0,736420.58
1999-05-13,1999-05-13,298.0,729080.84
1999-05-14,1999-05-14,289.0,707061.62
1999-05-15,1999-05-15,286.0,699721.88
1999-05-16,1999-05-16,279.0,682595.82
1999-05-17,1999-05-17,288.0,704615.04
1999-05-18,1999-05-18,349.0,853856.4199999999
1999-05-19,1999-05-19,409.0,1000651.22
1999-05-20,1999-05-20,446.0,1091174.68
1999-05-21,1999-05-21,494.0,1208610.52
1999-05-22,1999-05-22,563.0,1377424.54
1999-05-23,1999-05-23,753.0,1842274.74
1999-05-24,1999-05-24,1140.0,2789101.1999999997
1999-05-25,1999-05-25,1470.0,3596472.6
1999-05-26,1999-05-26,1410.0,3449677.8
1999-05-27,1999-05-27,1270.0,3107156.6
1999-05-28,1999-05-28,1250.0,3058225.0
1999-05-29,1999-05-29,1150.0,2813567.0
1999-05-30,1999-05-30,1060.0,2593374.8
1999-05-31,1999-05-31,1070.0,2617840.6
1999-06-01,1999-06-01,1240.0,3033759.1999999997
1999-06-02,1999-06-02,1110.0,2715703.8
1999-06-03,1999-06-03,932.0,2280212.56
1999-06-04,1999-06-04,923.0,2258193.34
1999-06-05,1999-06-05,1040.0,2544443.1999999997
1999-06-06,1999-06-06,1080.0,2642306.4
1999-06-07,1999-06-07,938.0,2294892.04
1999-06-08,1999-06-08,804.0,1967050.3199999998
1999-06-09,1999-06-09,687.0,1680800.46
1999-06-10,1999-06-10,639.0,1563364.6199999999
1999-06-11,1999-06-11,673.0,1646548.3399999999
1999-06-12,1999-06-12,797.0,1949924.26
1999-06-13,1999-06-13,1060.0,2593374.8
1999-06-14,1999-06-14,1400.0,3425212.0
1999-06-15,1999-06-15,1700.0,4159186.0
1999-06-16,1999-06-16,1970.0,4819762.6
1999-06-17,1999-06-17,1770.0,4330446.6
1999-06-18,1999-06-18,1560.0,3816664.8
1999-06-19,1999-06-19,1460.0,3572006.8
1999-06-20,1999-06-20,1360.0,3327348.8
1999-06-21,1999-06-21,1220.0,2984827.6
1999-06-22,1999-06-22,1180.0,2886964.4
1999-06-23,1999-06-23,1220.0,2984827.6
1999-06-24,1999-06-24,1370.0,3351814.6
1999-06-25,1999-06-25,1410.0,3449677.8
1999-06-26,1999-06-26,1230.0,3009293.4
1999-06-27,1999-06-27,1030.0,2519977.4
1999-06-28,1999-06-28,911.0,2228834.38
1999-06-29,1999-06-29,902.0,2206815.16
1999-06-30,1999-06-30,960.0,2348716.8
1999-07-01,1999-07-01,973.0,2380522.34
1999-07-02,1999-07-02,913.0,2233727.54
1999-07-03,1999-07-03,806.0,1971943.48
1999-07-04,1999-07-04,702.0,1717499.16
1999-07-05,1999-07-05,645.0,1578044.0999999999
1999-07-06,1999-07-06,723.0,1768877.3399999999
1999-07-07,1999-07-07,903.0,2209261.7399999998
1999-07-08,1999-07-08,885.0,2165223.3
1999-07-09,1999-07-09,874.0,2138310.92
1999-07-10,1999-07-10,1000.0,2446580.0
1999-07-11,1999-07-11,1160.0,2838032.8
1999-07-12,1999-07-12,1200.0,2935896.0
1999-07-13,1999-07-13,1160.0,2838032.8
1999-07-14,1999-07-14,1070.0,2617840.6
1999-07-15,1999-07-15,838.0,2050234.04
1999-07-16,1999-07-16,750.0,1834935.0
1999-07-17,1999-07-17,892.0,2182349.36
1999-07-18,1999-07-18,982.0,2402541.56
1999-07-19,1999-07-19,899.0,2199475.42
1999-07-20,1999-07-20,915.0,2238620.6999999997
1999-07-21,1999-07-21,963.0,2356056.54
1999-07-22,1999-07-22,887.0,2170116.46
1999-07-23,1999-07-23,819.0,2003749.02
1999-07-24,1999-07-24,781.0,1910778.98
1999-07-25,1999-07-25,653.0,1597616.74
1999-07-26,1999-07-26,614.0,1502200.1199999999
1999-07-27,1999-07-27,646.0,1580490.68
1999-07-28,1999-07-28,733.0,1793343.14
1999-07-29,1999-07-29,738.0,1805576.04
1999-07-30,1999-07-30,672.0,1644101.76
1999-07-31,1999-07-31,620.0,1516879.5999999999
1999-08-01,1999-08-01,532.0,1301580.56
1999-08-02,1999-08-02,524.0,1282007.92
1999-08-03,1999-08-03,567.0,1387210.8599999999
1999-08-04,1999-08-04,605.0,1480180.9
1999-08-05,1999-08-05,648.0,1585383.8399999999
1999-08-06,1999-08-06,590.0,1443482.2
1999-08-07,1999-08-07,582.0,1423909.56
1999-08-08,1999-08-08,529.0,1294240.82
1999-08-09,1999-08-09,437.0,1069155.46
1999-08-10,1999-08-10,411.0,1005544.38
1999-08-11,1999-08-11,392.0,959059.36
1999-08-12,1999-08-12,361.0,883215.38
1999-08-13,1999-08-13,329.0,804924.82
1999-08-14,1999-08-14,315.0,770672.7
1999-08-15,1999-08-15,291.0,711954.78
1999-08-16,1999-08-16,270.0,660576.6
1999-08-17,1999-08-17,268.0,655683.44
1999-08-18,1999-08-18,281.0,687488.98
1999-08-19,1999-08-19,285.0,697275.2999999999
1999-08-20,1999-08-20,261.0,638557.38
1999-08-21,1999-08-21,246.0,601858.6799999999
1999-08-22,1999-08-22,228.0,557820.24
1999-08-23,1999-08-23,209.0,511335.22
1999-08-24,1999-08-24,205.0,501548.89999999997
1999-08-25,1999-08-25,205.0,501548.89999999997
1999-08-26,1999-08-26,196.0,479529.68
1999-08-27,1999-08-27,183.0,447724.14
1999-08-28,1999-08-28,179.0,437937.82
1999-08-29,1999-08-29,176.0,430598.07999999996
1999-08-30,1999-08-30,165.0,403685.7
1999-08-31,1999-08-31,157.0,384113.06
1999-09-01,1999-09-01,147.0,359647.26
1999-09-02,1999-09-02,138.0,337628.04
1999-09-03,1999-09-03,130.0,318055.39999999997
1999-09-04,1999-09-04,125.0,305822.5
1999-09-05,1999-09-05,122.0,298482.76
1999-09-06,1999-09-06,120.0,293589.6
1999-09-07,1999-09-07,117.0,286249.86
1999-09-08,1999-09-08,113.0,276463.54
1999-09-09,1999-09-09,110.0,269123.8
1999-09-10,1999-09-10,107.0,261784.06
1999-09-11,1999-09-11,104.0,254444.32
1999-09-12,1999-09-12,102.0,249551.16
1999-09-13,1999-09-13,99.0,242211.41999999998
1999-09-14,1999-09-14,97.0,237318.25999999998
1999-09-15,1999-09-15,95.0,232425.1
1999-09-16,1999-09-16,93.0,227531.94
1999-09-17,1999-09-17,92.0,225085.36
1999-09-18,1999-09-18,90.0,220192.19999999998
1999-09-19,1999-09-19,88.0,215299.03999999998
1999-09-20,1999-09-20,87.0,212852.46
1999-09-21,1999-09-21,86.0,210405.88
1999-09-22,1999-09-22,85.0,207959.3
1999-09-23,1999-09-23,84.0,205512.72
1999-09-24,1999-09-24,82.0,200619.56
1999-09-25,1999-09-25,81.0,198172.97999999998
1999-09-26,1999-09-26,79.0,193279.82
1999-09-27,1999-09-27,78.0,190833.24
1999-09-28,1999-09-28,77.0,188386.66
1999-09-29,1999-09-29,76.0,185940.08
1999-09-30,1999-09-30,75.0,183493.5
1999-10-01,1999-10-01,73.0,178600.34
1999-10-02,1999-10-02,72.0,176153.76
1999-10-03,1999-10-03,71.0,173707.18
1999-10-04,1999-10-04,70.0,171260.6
1999-10-05,1999-10-05,69.0,168814.02
1999-10-06,1999-10-06,69.0,168814.02
1999-10-07,1999-10-07,68.0,166367.44
1999-10-08,1999-10-08,74.0,181046.91999999998
1999-10-09,1999-10-09,98.0,239764.84
1999-10-10,1999-10-10,87.0,212852.46
1999-10-11,1999-10-11,80.0,195726.4
1999-10-12,1999-10-12,79.0,193279.82
1999-10-13,1999-10-13,76.0,185940.08
1999-10-14,1999-10-14,74.0,181046.91999999998
1999-10-15,1999-10-15,72.0,176153.76
1999-10-16,1999-10-16,70.0,171260.6
1999-10-17,1999-10-17,69.0,168814.02
1999-10-18,1999-10-18,68.0,166367.44
1999-10-19,1999-10-19,67.0,163920.86
1999-10-20,1999-10-20,66.0,161474.28
1999-10-21,1999-10-21,65.0,159027.69999999998
1999-10-22,1999-10-22,64.0,156581.12
1999-10-23,1999-10-23,63.0,154134.54
1999-10-24,1999-10-24,62.0,151687.96
1999-10-25,1999-10-25,62.0,151687.96
1999-10-26,1999-10-26,68.0,166367.44
1999-10-27,1999-10-27,68.0,166367.44
1999-10-28,1999-10-28,84.0,205512.72
1999-10-29,1999-10-29,126.0,308269.08
1999-10-30,1999-10-30,103.0,251997.74
1999-10-31,1999-10-31,101.0,247104.58
1999-11-01,1999-11-01,94.0,229978.52
1999-11-02,1999-11-02,85.0,207959.3
1999-11-03,1999-11-03,82.0,200619.56
1999-11-04,1999-11-04,96.0,234871.68
1999-11-05,1999-11-05,88.0,215299.03999999998
1999-11-06,1999-11-06,128.0,313162.24
1999-11-07,1999-11-07,149.0,364540.42
1999-11-08,1999-11-08,131.0,320501.98
1999-11-09,1999-11-09,142.0,347414.36
1999-11-10,1999-11-10,186.0,455063.88
1999-11-11,1999-11-11,259.0,633664.22
1999-11-12,1999-11-12,900.0,2201922.0
1999-11-13,1999-11-13,1000.0,2446580.0
1999-11-14,1999-11-14,700.0,1712606.0
1999-11-15,1999-11-15,500.0,1223290.0
1999-11-16,1999-11-16,400.0,978632.0
1999-11-17,1999-11-17,350.0,856303.0
1999-11-18,1999-11-18,298.0,729080.84
1999-11-19,1999-11-19,263.0,643450.54
1999-11-20,1999-11-20,257.0,628771.0599999999
1999-11-21,1999-11-21,229.0,560266.82
1999-11-22,1999-11-22,207.0,506442.06
1999-11-23,1999-11-23,192.0,469743.36
1999-11-24,1999-11-24,192.0,469743.36
1999-11-25,1999-11-25,477.0,1167018.66
1999-11-26,1999-11-26,721.0,1763984.18
1999-11-27,1999-11-27,559.0,1367638.22
1999-11-28,1999-11-28,447.0,1093621.26
1999-11-29,1999-11-29,374.0,915020.9199999999
1999-11-30,1999-11-30,348.0,851409.84
1999-12-01,1999-12-01,311.0,760886.38
1999-12-02,1999-12-02,322.0,787798.76
1999-12-03,1999-12-03,280.0,685042.4
1999-12-04,1999-12-04,250.0,611645.0
1999-12-05,1999-12-05,232.0,567606.5599999999
1999-12-06,1999-12-06,224.0,548033.9199999999
1999-12-07,1999-12-07,208.0,508888.64
1999-12-08,1999-12-08,194.0,474636.51999999996
1999-12-09,1999-12-09,185.0,452617.3
1999-12-10,1999-12-10,174.0,425704.92
1999-12-11,1999-12-11,178.0,435491.24
1999-12-12,1999-12-12,202.0,494209.16
1999-12-13,1999-12-13,210.0,513781.8
1999-12-14,1999-12-14,194.0,474636.51999999996
1999-12-15,1999-12-15,237.0,579839.46
1999-12-16,1999-12-16,427.0,1044689.6599999999
1999-12-17,1999-12-17,389.0,951719.62
